web-scraper-order,web-scraper-start-url,heading,date,description,pagination,pagination-href
1520597873-991,https://news.bitcoin.com/?s=bitcoin+government+bank,UK Credit Rating Downgraded Amid Post-Brexit Uncertainty,25-Jun-16,"The economic fallout from Britain's surprise decision to leave the European Union could continue for a while, with Moody's lowering the country's long-term issuer...",101,https://news.bitcoin.com/page/101/?s=bitcoin+government+bank
1520597748-506,https://news.bitcoin.com/?s=bitcoin+government+bank,India’s Reserve Bank Talks Up Blockchain Amidst Brexit Fears,25-Jun-16,Central bankers everywhere are looking wide-eyed at the underlying technology that powers the cryptocurrency Bitcoin. Now with the economic uncertainty brought on by the...,52,https://news.bitcoin.com/page/52/?s=bitcoin+government+bank
1520598499-1193,https://news.bitcoin.com/?s=ethereum+government+bank,India’s Reserve Bank Talks Up Blockchain Amidst Brexit Fears,25-Jun-16,Central bankers everywhere are looking wide-eyed at the underlying technology that powers the cryptocurrency Bitcoin. Now with the economic uncertainty brought on by the...,2,https://news.bitcoin.com/page/2/?s=ethereum+government+bank
1520597873-992,https://news.bitcoin.com/?s=bitcoin+government+bank,‘As If Identity Was the Goal’: Antonopoulos Slams Blockchain KYC,24-Jun-16,"At his most recent talk in Toronto, Andreas Antonopoulos pointed out the folly of relying on tradition -- particularly that of using identity verification -- or what he calls...",101,https://news.bitcoin.com/page/101/?s=bitcoin+government+bank
1520598492-1172,https://news.bitcoin.com/?s=ethereum+government+bank,‘As If Identity Was the Goal’: Antonopoulos Slams Blockchain KYC,24-Jun-16,"At his most recent talk in Toronto, Andreas Antonopoulos pointed out the folly of relying on tradition -- particularly that of using identity verification -- or what he calls...",10,https://news.bitcoin.com/page/10/?s=ethereum+government+bank
1520597873-993,https://news.bitcoin.com/?s=bitcoin+government+bank,New FCC Rules Could Block Your E-Wallet,23-Jun-16,"On June 14, a three-judge panel of the D.C. Court of Appeals rendered a surprise 2-to-1 decision that handed the Federal Communications Commission (FCC)...",101,https://news.bitcoin.com/page/101/?s=bitcoin+government+bank
1520597748-508,https://news.bitcoin.com/?s=bitcoin+government+bank,Philippines Smartphone Explosion Offers Potential for Bitcoin,18-Jun-16,"The Philippines continues to be one of bitcoin's most promising countries, posting a 20 percent growth in smartphone shipments for Q1 2016. That figure...",52,https://news.bitcoin.com/page/52/?s=bitcoin+government+bank
1520597748-507,https://news.bitcoin.com/?s=bitcoin+government+bank,Quoine Gets $20M Funding as Asian Bitcoin Trading Soars,18-Jun-16,"The CEO of Asian bitcoin exchange Quoine says the region will dominate the bitcoin landscape over the coming years, as his company completes a...",52,https://news.bitcoin.com/page/52/?s=bitcoin+government+bank
1520597873-994,https://news.bitcoin.com/?s=bitcoin+government+bank,Dept of Homeland Security Awards $200K to Factom for ID System,18-Jun-16,"An announcement from the Department of Homeland Security (DHS) has revealed that the Austin-based firm Factom will receive a grant for $199,000 USD to...",101,https://news.bitcoin.com/page/101/?s=bitcoin+government+bank
1520597748-509,https://news.bitcoin.com/?s=bitcoin+government+bank,Don Tapscott ‘Almost’ Gets the Bitcoin Revolution,17-Jun-16,"One of the world’s leading experts on innovation Don Tapscott recently stated that Bitcoin’s underlying blockchain technology could be bigger than the internet, while...",52,https://news.bitcoin.com/page/52/?s=bitcoin+government+bank
1520597748-510,https://news.bitcoin.com/?s=bitcoin+government+bank,Brexit and Bitcoin and Gold…Oh My!,15-Jun-16,"Brexit is the abbreviation for “British exit,” and it has come to mean two things: the UK's departure from the European Union; and the...",52,https://news.bitcoin.com/page/52/?s=bitcoin+government+bank
1520597750-511,https://news.bitcoin.com/?s=bitcoin+government+bank,Circle is seeking a federal banking license from regulators,14-Jun-16,"According to people familiar with the matter, Boston based bitcoin startup Circle is seeking a federal banking charter license from federal regulators. 

The license...",53,https://news.bitcoin.com/page/53/?s=bitcoin+government+bank
1520597873-995,https://news.bitcoin.com/?s=bitcoin+government+bank,Babelchain ‘Partially Replaces POW’ for IoT Solutions,13-Jun-16,"At this year's Embedded Linux Conference and OpenIoT Summit, the focus of the event was a concentration on Internet of Things (IoT) solutions and...",101,https://news.bitcoin.com/page/101/?s=bitcoin+government+bank
1520597873-996,https://news.bitcoin.com/?s=bitcoin+government+bank,White House: Fintech ‘Changing Relations’ to Finance,13-Jun-16,US government interest in fintech continues to trend as the White House hosts a dedicated event – and says fintech is leading reforms for...,101,https://news.bitcoin.com/page/101/?s=bitcoin+government+bank
1520598492-1173,https://news.bitcoin.com/?s=ethereum+government+bank,Babelchain ‘Partially Replaces POW’ for IoT Solutions,13-Jun-16,"At this year's Embedded Linux Conference and OpenIoT Summit, the focus of the event was a concentration on Internet of Things (IoT) solutions and...",10,https://news.bitcoin.com/page/10/?s=ethereum+government+bank
1520597873-997,https://news.bitcoin.com/?s=bitcoin+government+bank,Foreign Investors Dump Japan Stocks as Economic Planning Fails,12-Jun-16,"Foreign investors are on an exodus out of stocks in Japan as disillusionment with the country's economic policies sets in, according to a report.

Also...",101,https://news.bitcoin.com/page/101/?s=bitcoin+government+bank
1520597750-513,https://news.bitcoin.com/?s=bitcoin+government+bank,Governments & Central Banks are Now Funding Blockchain Research,11-Jun-16,Governments are showing increasing interest in cryptocurrencies and blockchain technology. A recent press release details that this week the US Department of Homeland Security (DHS)...,53,https://news.bitcoin.com/page/53/?s=bitcoin+government+bank
1520597750-512,https://news.bitcoin.com/?s=bitcoin+government+bank,Andreessen Horowitz’s Recent $1.5B Round Could Be Big for Bitcoin,11-Jun-16,Just recently Andreessen Horowitz has raised a whopping 1.5 billion dollars to invest in the next big technological breakthroughs. This injection of capital into...,53,https://news.bitcoin.com/page/53/?s=bitcoin+government+bank
1520597873-998,https://news.bitcoin.com/?s=bitcoin+government+bank,A close-up look at the HaoBTC mining farm in China,11-Jun-16,"Kangding is located in a valley of the Tibetan Plateau west-southwest of Chengdu, the provincial capital. It is a city populated by both Tibetans...",101,https://news.bitcoin.com/page/101/?s=bitcoin+government+bank
1520598492-1174,https://news.bitcoin.com/?s=ethereum+government+bank,Andreessen Horowitz’s Recent $1.5B Round Could Be Big for Bitcoin,11-Jun-16,Just recently Andreessen Horowitz has raised a whopping 1.5 billion dollars to invest in the next big technological breakthroughs. This injection of capital into...,10,https://news.bitcoin.com/page/10/?s=ethereum+government+bank
1520598499-1194,https://news.bitcoin.com/?s=ethereum+government+bank,Governments & Central Banks are Now Funding Blockchain Research,11-Jun-16,Governments are showing increasing interest in cryptocurrencies and blockchain technology. A recent press release details that this week the US Department of Homeland Security (DHS)...,2,https://news.bitcoin.com/page/2/?s=ethereum+government+bank
1520598575-1227,https://news.bitcoin.com/?s=ripple+government+bank,Andreessen Horowitz’s Recent $1.5B Round Could Be Big for Bitcoin,11-Jun-16,Just recently Andreessen Horowitz has raised a whopping 1.5 billion dollars to invest in the next big technological breakthroughs. This injection of capital into...,4,https://news.bitcoin.com/page/4/?s=ripple+government+bank
1520597750-514,https://news.bitcoin.com/?s=bitcoin+government+bank,Circle Favors More Regulation For Bitcoin & Fintech,10-Jun-16,"Regulation in the world of Bitcoin and cryptocurrency is often seen as a double-edged sword. But if Circle has a say in the matter,...",53,https://news.bitcoin.com/page/53/?s=bitcoin+government+bank
1520598575-1228,https://news.bitcoin.com/?s=ripple+government+bank,Circle Favors More Regulation For Bitcoin & Fintech,10-Jun-16,"Regulation in the world of Bitcoin and cryptocurrency is often seen as a double-edged sword. But if Circle has a say in the matter,...",4,https://news.bitcoin.com/page/4/?s=ripple+government+bank
1520597750-515,https://news.bitcoin.com/?s=bitcoin+government+bank,"Bitcoin Markets: Black and Gray, White and Red",8-Jun-16,The markets context of cryptocurrencies is changing in what may seem like a subtle manner but has real political consequences. One question is the...,53,https://news.bitcoin.com/page/53/?s=bitcoin+government+bank
1520597750-516,https://news.bitcoin.com/?s=bitcoin+government+bank,Bitwala Steps Up to Replace PayPal with Bitcoin in Turkey,7-Jun-16,Bitwala has taken notice of the PayPal debacle in Turkey and launched an initiative to provide a different type of financial service to citizens....,53,https://news.bitcoin.com/page/53/?s=bitcoin+government+bank
1520597750-517,https://news.bitcoin.com/?s=bitcoin+government+bank,Richard Stallman’s GNU Releases ‘Unlike Bitcoin’ Electronic Payments,6-Jun-16,"Richard Stallman’s GNU (gnunet.org) and French computing institute Inria have released the initial code for an “electronic payment system,” which is “unlike BitCoin or...",53,https://news.bitcoin.com/page/53/?s=bitcoin+government+bank
1520597750-518,https://news.bitcoin.com/?s=bitcoin+government+bank,Bitcoin exchanges in the Philippines may soon face tougher regulations,6-Jun-16,"According to an updated story from Reuters, the Philippine Central Bank is looking to regulate bitcoin operators to help combat money laundering; this list...",53,https://news.bitcoin.com/page/53/?s=bitcoin+government+bank
1520597873-1000,https://news.bitcoin.com/?s=bitcoin+government+bank,New FinTech Australia CEO Pursues Future of Blockchain,4-Jun-16,"FinTech Australia, the country’s national financial technology association, has appointed Danielle Szetho as CEO. This is exciting news for blockchain enthusiasts.

Also read: Bitfinex: 'Business as...",101,https://news.bitcoin.com/page/101/?s=bitcoin+government+bank
1520597873-999,https://news.bitcoin.com/?s=bitcoin+government+bank,EU Research Team Predicts Benefits of The Blockchain,4-Jun-16,"The European Union financial regulatory agency, European Securities and Markets Authority (ESMA), has predicted that an increased use of distributed ledgers -- including the...",101,https://news.bitcoin.com/page/101/?s=bitcoin+government+bank
1520597876-1001,https://news.bitcoin.com/?s=bitcoin+government+bank,BitGive: Charity 2.0 Platform Will ‘Revolutionize Philanthropy’,3-Jun-16,"Established in 2013 by Connie Gallippi, the recognized 501c3 nonprofit BitGive is known for its work with projects such as Save the Children, The...",102,https://news.bitcoin.com/page/102/?s=bitcoin+government+bank
1520597876-1002,https://news.bitcoin.com/?s=bitcoin+government+bank,BlockFin Asia 2016: FinTech Meets ‘Entrepreneurial’ Vietnam,2-Jun-16,Bitcoin.com wanted to get an inside look into the upcoming BlockFin Asia 2016 event in Ho Chi Minh City through the eyes of one of...,102,https://news.bitcoin.com/page/102/?s=bitcoin+government+bank
1520597750-519,https://news.bitcoin.com/?s=bitcoin+government+bank,Bitcoiners Who Use Tor – Be Warned!,2-Jun-16,"Bitcoiners love Tor but the FBI has ""updated"" Rule 41 of the internet that could blacken Tor's horizon. This means that unless Congress blocks it, using the...",53,https://news.bitcoin.com/page/53/?s=bitcoin+government+bank
1520598575-1229,https://news.bitcoin.com/?s=ripple+government+bank,Bitcoiners Who Use Tor – Be Warned!,2-Jun-16,"Bitcoiners love Tor but the FBI has ""updated"" Rule 41 of the internet that could blacken Tor's horizon. This means that unless Congress blocks it, using the...",4,https://news.bitcoin.com/page/4/?s=ripple+government+bank
1520597876-1003,https://news.bitcoin.com/?s=bitcoin+government+bank,Here’s Why Your House is ‘Much More Valuable’ on the Blockchain,1-Jun-16,"Ubitquity is a blockchain-based real estate platform that provides secure recording, tracking, and transferring of property deeds. Bitcoin.com spoke with its founder and CEO, Nathan Wosnack,...",102,https://news.bitcoin.com/page/102/?s=bitcoin+government+bank
1520598492-1175,https://news.bitcoin.com/?s=ethereum+government+bank,Here’s Why Your House is ‘Much More Valuable’ on the Blockchain,1-Jun-16,"Ubitquity is a blockchain-based real estate platform that provides secure recording, tracking, and transferring of property deeds. Bitcoin.com spoke with its founder and CEO, Nathan Wosnack,...",10,https://news.bitcoin.com/page/10/?s=ethereum+government+bank
